1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99241
1,1,1,1,1,1,1,0.99223
1,1,1,1,1,1,1,0.97779
1,1,1,1,1,1,1,0.97778
1,1,1,1,1,1,1,0.97795
1,1,1,1,1,1,1,0.97724
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99196
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99216
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.97133
1,1,1,1,1,1,1,0.90481
1,1,1,1,1,1,1,0.98492
1,1,1,1,1,1,1,0.92101
1,1,1,1,1,1,1,0.93116
1,1,1,1,1,1,1,0.97135
1,1,1,1,1,1,1,0.90378
1,1,1,1,1,1,1,0.98456
1,1,1,1,1,1,1,0.84759
1,1,1,1,1,1,1,0.83676
1,1,1,1,1,1,1,0.87782
1,1,1,1,1,1,1,0.86129
1,1,1,1,1,1,1,0.90058
1,1,1,1,1,1,1,0.88161
1,1,1,1,1,1,1,0.70365
1,1,1,1,1,1,1,0.70445
1,1,1,1,1,1,1,0.73201
1,1,1,1,1,1,1,0.7405
1,1,1,1,1,1,1,0.7426
1,1,1,1,1,1,1,0.96821
1,1,1,1,1,1,1,0.71703
1,1,1,1,1,1,1,0.81413
1,1,1,1,1,1,1,0.71562
1,1,1,1,1,1,1,0.96834
1,1,1,1,1,1,1,0.74301
1,1,1,1,1,1,1,0.81497
1,1,1,1,1,1,1,0.96923
1,1,1,1,1,1,1,0.8214
1,1,1,1,1,1,1,0.66839
1,1,1,1,1,1,1,0.66899
1,1,1,1,1,1,1,0.70507
1,1,1,1,1,1,1,0.83108
1,1,1,1,1,1,1,0.75117
1,1,1,1,1,1,1,0.66973
1,1,1,1,1,1,1,0.69221
1,1,1,1,1,1,1,0.79445
1,1,1,1,1,1,1,0.91376
1,1,1,1,1,1,1,0.72262
1,1,1,1,1,1,1,0.90765
1,1,1,1,1,1,1,0.73656
1,1,1,1,1,1,1,0.6591
1,1,1,1,1,1,1,0.65821
1,1,1,1,1,1,1,0.68733
1,1,1,1,1,1,1,0.83109
1,1,1,1,1,1,1,0.96906
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.938
1,1,1,1,1,1,1,0.93996
1,1,1,1,1,1,1,0.99195
1,1,1,1,1,1,1,0.9922
1,1,1,1,1,1,1,0.99253
1,1,1,1,1,1,1,0.99274
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.96894
1,1,1,1,1,1,0.96897,0.94397
1,1,1,1,1,1,0.96777,0.94543
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99199
1,1,1,1,1,1,1,0.99137
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.9923
1,1,1,1,1,1,1,0.99225
1,1,1,1,1,1,1,0.9924
1,1,1,1,1,1,1,0.79816
1,1,1,1,1,1,1,0.99217
1,1,1,1,1,1,1,0.79945
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.94778
1,1,1,1,1,1,1,0.99257
1,1,1,1,1,1,1,0.99259
1,1,1,1,1,1,1,0.79828
1,1,1,1,1,1,1,0.83691
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.94076
1,1,1,1,1,1,1,0.9688
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.62929
1,1,1,1,1,1,1,0.77346
1,1,1,1,1,1,1,0.6286
1,1,1,1,1,1,1,0.83328
1,1,1,1,1,1,1,0.87663
1,1,1,1,1,1,1,0.85312
1,1,1,1,1,1,1,0.63194
1,1,1,1,1,1,1,0.63227
1,1,1,1,1,1,1,0.92093
1,1,1,1,1,1,1,0.80129
1,1,1,1,1,1,1,0.62678
1,1,1,1,1,1,1,0.62675
1,1,1,1,1,1,1,0.62452
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.62614
1,1,1,1,1,1,1,0.62109
1,1,1,1,1,1,1,0.94227
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.60525
1,1,1,1,1,1,1,0.838
1,1,1,1,1,1,1,0.6091
1,1,1,1,1,1,1,0.81533
1,1,1,1,1,1,1,0.61056
1,1,1,1,1,1,1,0.60902
1,1,1,1,1,1,1,0.66514
1,1,1,1,1,1,1,0.66793
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99254
1,1,1,1,1,1,1,0.99203
1,1,1,1,1,1,1,0.99243
1,1,1,1,1,1,1,0.99191
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99181
1,1,1,1,1,1,1,0.9921
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.96543
1,1,1,1,1,1,1,0.96555
1,1,1,1,1,1,1,0.96696
1,1,1,1,1,1,1,0.96511
1,1,1,1,1,1,1,0.96555
1,1,1,1,1,1,1,0.96511
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99216
1,1,1,1,1,1,1,0.99203
1,1,1,1,1,1,1,1
